Date,MarketID,CommodityID,Price,PricePerKg,PricePerLitre,UsdPrice,Unit,PriceType
2024-09-15,10490,494,330.0,,330.0,2.56,L,Retail
2024-09-15,10490,50,158.0,158.0,,1.23,KG,Retail
2024-09-15,5894,134,85.0,85.0,,0.66,KG,Retail
2024-09-15,5894,472,200.0,,200.0,1.55,L,Retail
2024-09-15,5894,185,10.0,50.0,,0.078,200 G,Retail
2024-09-15,5894,97,140.0,140.0,,1.09,KG,Retail
2024-09-15,5894,494,285.0,,285.0,2.21,L,Retail
2024-09-15,6891,440,87.0,87.0,,0.68,KG,Retail
2024-09-15,6891,894,112.0,112.0,,0.87,KG,Retail
2024-09-15,6891,58,93.0,93.0,,0.72,KG,Retail
2024-09-15,6891,472,144.0,,144.0,1.12,L,Retail
2024-09-15,6891,185,15.0,75.0,,0.12,200 G,Retail
2024-09-15,6891,97,130.0,130.0,,1.01,KG,Retail
2024-09-15,6891,494,267.0,,267.0,2.07,L,Retail
2024-09-15,6891,50,118.0,118.0,,0.92,KG,Retail
2024-09-15,6891,796,100.0,100.0,,0.78,KG,Retail
2024-09-15,6893,440,103.0,103.0,,0.8,KG,Retail
2024-09-15,6893,58,103.0,103.0,,0.8,KG,Retail
2024-09-15,6893,185,18.0,90.0,,0.14,200 G,Retail
2024-09-15,6893,97,194.0,194.0,,1.51,KG,Retail
2024-09-15,6893,494,276.0,,276.0,2.14,L,Retail
2024-09-15,6893,50,120.0,120.0,,0.93,KG,Retail
2024-09-15,6893,901,100.0,100.0,,0.78,KG,Retail
2024-09-15,6902,440,75.0,75.0,,0.58,KG,Retail
2024-09-15,6902,134,100.0,100.0,,0.78,KG,Retail
2024-09-15,6902,894,100.0,100.0,,0.78,KG,Retail
2024-09-15,6902,58,100.0,100.0,,0.78,KG,Retail
2024-09-15,6902,185,12.5,62.5,,0.097,200 G,Retail
2024-09-15,6902,97,200.0,200.0,,1.55,KG,Retail
2024-09-15,6902,494,300.0,,300.0,2.33,L,Retail
2024-09-15,6902,50,100.0,100.0,,0.78,KG,Retail
2024-09-15,6897,440,105.0,105.0,,0.82,KG,Retail
2024-09-15,6897,58,107.0,107.0,,0.83,KG,Retail
2024-09-15,6897,472,187.0,,187.0,1.45,L,Retail
2024-09-15,6897,97,128.0,128.0,,0.99,KG,Retail
2024-09-15,6897,901,120.0,120.0,,0.93,KG,Retail
2024-09-15,10491,440,80.0,80.0,,0.62,KG,Retail
2024-09-15,10491,134,100.0,100.0,,0.78,KG,Retail
2024-09-15,10491,472,150.0,,150.0,1.17,L,Retail
2024-09-15,10491,185,10.0,50.0,,0.078,200 G,Retail
2024-09-15,10491,97,143.0,143.0,,1.11,KG,Retail
2024-09-15,10491,50,130.0,130.0,,1.01,KG,Retail
2024-09-15,10492,440,87.0,87.0,,0.68,KG,Retail
2024-09-15,10492,185,17.0,85.0,,0.13,200 G,Retail
2024-09-15,10492,97,137.0,137.0,,1.06,KG,Retail
2024-09-15,10492,494,283.0,,283.0,2.2,L,Retail
2024-09-15,10492,901,200.0,200.0,,1.55,KG,Retail
2024-09-15,10492,937,350.0,350.0,,2.72,KG,Retail
2024-09-15,10493,440,104.0,104.0,,0.81,KG,Retail
2024-09-15,10493,894,167.0,167.0,,1.3,KG,Retail
2024-09-15,10493,58,100.0,100.0,,0.78,KG,Retail
2024-09-15,10493,472,200.0,,200.0,1.55,L,Retail
2024-09-15,10493,185,15.0,75.0,,0.12,200 G,Retail
2024-09-15,10493,97,146.0,146.0,,1.13,KG,Retail
2024-09-15,10493,50,178.0,178.0,,1.38,KG,Retail
2024-09-15,10452,440,108.0,108.0,,0.84,KG,Retail
2024-09-15,10452,97,188.0,188.0,,1.46,KG,Retail
2024-09-15,10452,50,110.0,110.0,,0.85,KG,Retail
2024-09-15,10494,440,120.0,120.0,,0.93,KG,Retail
2024-09-15,10494,58,120.0,120.0,,0.93,KG,Retail
2024-09-15,10494,472,200.0,,200.0,1.55,L,Retail
2024-09-15,10494,185,10.0,50.0,,0.078,200 G,Retail
2024-09-15,10494,97,180.0,180.0,,1.4,KG,Retail
2024-09-15,10494,50,120.0,120.0,,0.93,KG,Retail
2024-09-15,10456,440,97.0,97.0,,0.75,KG,Retail
2024-09-15,10456,134,80.0,80.0,,0.62,KG,Retail
2024-09-15,10456,97,191.0,191.0,,1.48,KG,Retail
2024-09-15,10456,494,276.0,,276.0,2.14,L,Retail
2024-09-15,6888,440,65.0,65.0,,0.5,KG,Retail
2024-09-15,6888,894,168.0,168.0,,1.3,KG,Retail
2024-09-15,6888,472,200.0,,200.0,1.55,L,Retail
2024-09-15,6888,185,17.0,85.0,,0.13,200 G,Retail
2024-09-15,6888,50,157.0,157.0,,1.22,KG,Retail
2024-09-15,3245,440,53.0,53.0,,0.41,KG,Retail
2024-09-15,3245,894,133.0,133.0,,1.03,KG,Retail
2024-09-15,3245,50,157.0,157.0,,1.22,KG,Retail
2024-09-15,3245,901,143.0,143.0,,1.11,KG,Retail
2024-09-15,10495,58,115.0,115.0,,0.89,KG,Retail
2024-09-15,10495,472,200.0,,200.0,1.55,L,Retail
2024-09-15,10495,97,135.0,135.0,,1.05,KG,Retail
2024-09-15,10495,494,300.0,,300.0,2.33,L,Retail
2024-09-15,6899,440,95.0,95.0,,0.74,KG,Retail
2024-09-15,6899,58,115.0,115.0,,0.89,KG,Retail
2024-09-15,6899,472,200.0,,200.0,1.55,L,Retail
2024-09-15,6899,97,189.0,189.0,,1.47,KG,Retail
2024-09-15,6899,494,269.0,,269.0,2.09,L,Retail
2024-09-15,6899,50,148.0,148.0,,1.15,KG,Retail
2024-09-15,10496,440,90.0,90.0,,0.7,KG,Retail
2024-09-15,10496,134,100.0,100.0,,0.78,KG,Retail
2024-09-15,10496,472,200.0,,200.0,1.55,L,Retail
2024-09-15,10496,185,15.0,75.0,,0.12,200 G,Retail
2024-09-15,10496,97,183.0,183.0,,1.42,KG,Retail
2024-09-15,10496,494,250.0,,250.0,1.94,L,Retail
2024-09-15,10496,50,200.0,200.0,,1.55,KG,Retail
2024-09-15,10497,440,105.0,105.0,,0.82,KG,Retail
2024-09-15,10497,894,143.0,143.0,,1.11,KG,Retail
2024-09-15,10497,58,117.0,117.0,,0.91,KG,Retail
2024-09-15,10497,472,200.0,,200.0,1.55,L,Retail
2024-09-15,10497,185,20.0,100.0,,0.16,200 G,Retail
2024-09-15,10497,97,195.0,195.0,,1.51,KG,Retail
2024-09-15,10497,494,343.0,,343.0,2.66,L,Retail
2024-09-15,10497,50,126.0,126.0,,0.98,KG,Retail
2024-09-15,6896,440,76.0,76.0,,0.59,KG,Retail
2024-09-15,6896,134,102.0,102.0,,0.79,KG,Retail
2024-09-15,6896,894,131.0,131.0,,1.02,KG,Retail
2024-09-15,6896,58,100.0,100.0,,0.78,KG,Retail
2024-09-15,6896,185,10.0,50.0,,0.078,200 G,Retail
2024-09-15,6896,97,141.0,141.0,,1.1,KG,Retail
2024-09-15,6896,494,248.0,,248.0,1.93,L,Retail
2024-09-15,6896,50,167.0,167.0,,1.3,KG,Retail
2024-09-15,10453,440,100.0,100.0,,0.78,KG,Retail
2024-09-15,10453,58,104.0,104.0,,0.81,KG,Retail
2024-09-15,10453,472,160.0,,160.0,1.24,L,Retail
2024-09-15,10453,185,19.0,95.0,,0.15,200 G,Retail
2024-09-15,10453,97,182.0,182.0,,1.41,KG,Retail
2024-09-15,10498,440,107.0,107.0,,0.83,KG,Retail
2024-09-15,10498,97,200.0,200.0,,1.55,KG,Retail
2024-09-15,10498,494,300.0,,300.0,2.33,L,Retail
2024-09-15,10498,50,152.0,152.0,,1.18,KG,Retail
2024-09-15,10499,440,83.0,83.0,,0.64,KG,Retail
2024-09-15,10499,894,125.0,125.0,,0.97,KG,Retail
2024-09-15,10499,58,110.0,110.0,,0.85,KG,Retail
2024-09-15,10499,472,133.0,,133.0,1.03,L,Retail
2024-09-15,10499,185,15.0,75.0,,0.12,200 G,Retail
2024-09-15,10499,97,213.0,213.0,,1.65,KG,Retail
2024-09-15,10499,494,300.0,,300.0,2.33,L,Retail
2024-09-15,10499,50,123.0,123.0,,0.96,KG,Retail
2024-09-15,10454,440,68.0,68.0,,0.53,KG,Retail
2024-09-15,10454,134,95.0,95.0,,0.74,KG,Retail
2024-09-15,10454,185,13.0,65.0,,0.1,200 G,Retail
2024-09-15,10454,97,133.0,133.0,,1.03,KG,Retail
2024-09-15,10454,494,260.0,,260.0,2.02,L,Retail
2024-09-15,10454,50,147.0,147.0,,1.14,KG,Retail
2024-09-15,10454,901,100.0,100.0,,0.78,KG,Retail
2024-09-15,10455,440,80.0,80.0,,0.62,KG,Retail
2024-09-15,10455,58,125.0,125.0,,0.97,KG,Retail
2024-09-15,10455,472,180.0,,180.0,1.4,L,Retail
2024-09-15,10455,494,296.0,,296.0,2.3,L,Retail
2024-09-15,10455,50,132.0,132.0,,1.03,KG,Retail
2024-09-15,185,897,13500.0,150.0,,104.85,90 KG,Wholesale
2024-09-15,185,889,14760.0,164.0,,114.64,90 KG,Wholesale
2024-09-15,185,181,3906.0,31.0,,30.34,126 KG,Wholesale
2024-09-15,185,796,1813.0,36.26,,14.08,50 KG,Wholesale
2024-09-15,185,892,728.0,56.0,,5.65,13 KG,Wholesale
2024-10-15,5666,440,3375.0,37.5,,26.16,90 KG,Wholesale
2024-10-15,5666,890,3250.0,65.0,,25.19,50 KG,Wholesale
2024-10-15,5666,181,2730.42,21.67,,21.17,126 KG,Wholesale
2024-10-15,5666,796,1750.0,35.0,,13.57,50 KG,Wholesale
2024-10-15,5666,892,1040.0,80.0,,8.06,13 KG,Wholesale
2024-10-15,5666,114,2240.0,35.0,,17.36,64 KG,Wholesale
2024-10-15,5698,891,1944.5,38.89,,15.07,50 KG,Wholesale
2024-10-15,5698,181,3126.06,24.81,,24.23,126 KG,Wholesale
2024-10-15,5698,892,650.0,50.0,,5.04,13 KG,Wholesale
2024-11-15,5666,218,7650.0,85.0,,59.05,90 KG,Wholesale
2024-11-15,5666,796,1833.5,36.67,,14.15,50 KG,Wholesale
2024-11-15,5666,892,823.29,63.33,,6.35,13 KG,Wholesale
2024-12-15,10389,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10390,134,65.0,65.0,,0.5,KG,Retail
2024-12-15,10390,58,80.0,80.0,,0.62,KG,Retail
2024-12-15,10390,472,140.0,,140.0,1.09,L,Retail
2024-12-15,10390,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10390,97,160.0,160.0,,1.24,KG,Retail
2024-12-15,10391,134,74.0,74.0,,0.57,KG,Retail
2024-12-15,10391,894,120.0,120.0,,0.93,KG,Retail
2024-12-15,10391,185,11.0,55.0,,0.085,200 G,Retail
2024-12-15,10391,97,163.0,163.0,,1.26,KG,Retail
2024-12-15,10391,494,287.0,,287.0,2.22,L,Retail
2024-12-15,10391,901,140.0,140.0,,1.09,KG,Retail
2024-12-15,10438,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10438,472,130.0,,130.0,1.01,L,Retail
2024-12-15,10438,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10438,97,149.0,149.0,,1.15,KG,Retail
2024-12-15,10438,901,120.0,120.0,,0.93,KG,Retail
2024-12-15,10438,937,120.0,120.0,,0.93,KG,Retail
2024-12-15,10439,894,124.0,124.0,,0.96,KG,Retail
2024-12-15,10440,58,101.0,101.0,,0.78,KG,Retail
2024-12-15,10440,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10440,97,151.0,151.0,,1.17,KG,Retail
2024-12-15,10440,937,180.0,180.0,,1.4,KG,Retail
2024-12-15,10442,58,101.0,101.0,,0.78,KG,Retail
2024-12-15,10442,97,157.5,157.5,,1.22,KG,Retail
2024-12-15,10442,901,185.0,185.0,,1.43,KG,Retail
2024-12-15,10442,937,172.5,172.5,,1.34,KG,Retail
2024-12-15,10442,796,67.0,67.0,,0.52,KG,Retail
2024-12-15,10442,404,73.0,73.0,,0.57,KG,Retail
2024-12-15,10443,894,139.0,139.0,,1.08,KG,Retail
2024-12-15,10443,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10443,472,132.0,,132.0,1.02,L,Retail
2024-12-15,10443,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10443,494,329.0,,329.0,2.55,L,Retail
2024-12-15,10448,894,103.5,103.5,,0.8,KG,Retail
2024-12-15,10448,472,105.0,,105.0,0.81,L,Retail
2024-12-15,10448,185,15.0,75.0,,0.12,200 G,Retail
2024-12-15,10448,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,10448,494,243.5,,243.5,1.89,L,Retail
2024-12-15,10448,901,100.0,100.0,,0.78,KG,Retail
2024-12-15,3359,894,144.0,144.0,,1.12,KG,Retail
2024-12-15,3359,185,13.0,65.0,,0.1,200 G,Retail
2024-12-15,3359,901,150.0,150.0,,1.16,KG,Retail
2024-12-15,10450,894,109.0,109.0,,0.84,KG,Retail
2024-12-15,10450,58,93.0,93.0,,0.72,KG,Retail
2024-12-15,10450,185,12.0,60.0,,0.093,200 G,Retail
2024-12-15,10450,97,154.0,154.0,,1.19,KG,Retail
2024-12-15,10450,494,228.0,,228.0,1.77,L,Retail
2024-12-15,10450,901,110.0,110.0,,0.85,KG,Retail
2024-12-15,10445,134,72.5,72.5,,0.56,KG,Retail
2024-12-15,10445,894,115.0,115.0,,0.89,KG,Retail
2024-12-15,10445,472,140.0,,140.0,1.09,L,Retail
2024-12-15,10445,185,16.0,80.0,,0.12,200 G,Retail
2024-12-15,10445,494,390.0,,390.0,3.02,L,Retail
2024-12-15,10445,901,160.0,160.0,,1.24,KG,Retail
2024-12-15,10353,134,87.0,87.0,,0.67,KG,Retail
2024-12-15,10353,894,120.0,120.0,,0.93,KG,Retail
2024-12-15,10353,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10353,472,60.0,,60.0,0.47,L,Retail
2024-12-15,10353,185,15.0,75.0,,0.12,200 G,Retail
2024-12-15,10353,97,140.0,140.0,,1.09,KG,Retail
2024-12-15,10353,494,357.0,,357.0,2.77,L,Retail
2024-12-15,10353,901,173.0,173.0,,1.34,KG,Retail
2024-12-15,10353,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10451,134,79.0,79.0,,0.61,KG,Retail
2024-12-15,10451,894,120.0,120.0,,0.93,KG,Retail
2024-12-15,10451,58,95.0,95.0,,0.74,KG,Retail
2024-12-15,10451,97,162.0,162.0,,1.26,KG,Retail
2024-12-15,10451,796,100.0,100.0,,0.78,KG,Retail
2024-12-15,10447,472,80.0,,80.0,0.62,L,Retail
2024-12-15,10447,494,325.0,,325.0,2.52,L,Retail
2024-12-15,10447,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10368,134,85.0,85.0,,0.66,KG,Retail
2024-12-15,10368,894,130.0,130.0,,1.01,KG,Retail
2024-12-15,10368,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10368,185,18.0,90.0,,0.14,200 G,Retail
2024-12-15,10368,97,157.0,157.0,,1.22,KG,Retail
2024-12-15,10368,901,170.0,170.0,,1.32,KG,Retail
2024-12-15,10368,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10383,894,152.0,152.0,,1.18,KG,Retail
2024-12-15,10383,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,10383,185,17.0,85.0,,0.13,200 G,Retail
2024-12-15,10383,494,320.0,,320.0,2.48,L,Retail
2024-12-15,10375,58,118.0,118.0,,0.91,KG,Retail
2024-12-15,10375,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10375,494,287.0,,287.0,2.22,L,Retail
2024-12-15,10375,901,170.0,170.0,,1.32,KG,Retail
2024-12-15,10375,937,185.0,185.0,,1.43,KG,Retail
2024-12-15,10384,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,10384,494,320.0,,320.0,2.48,L,Retail
2024-12-15,10376,134,66.5,66.5,,0.52,KG,Retail
2024-12-15,10376,894,132.0,132.0,,1.02,KG,Retail
2024-12-15,10376,58,115.0,115.0,,0.89,KG,Retail
2024-12-15,10376,472,150.0,,150.0,1.16,L,Retail
2024-12-15,10376,494,323.0,,323.0,2.5,L,Retail
2024-12-15,10386,185,13.0,65.0,,0.1,200 G,Retail
2024-12-15,10386,97,160.0,160.0,,1.24,KG,Retail
2024-12-15,10386,494,320.0,,320.0,2.48,L,Retail
2024-12-15,10378,134,108.0,108.0,,0.84,KG,Retail
2024-12-15,10378,58,105.0,105.0,,0.81,KG,Retail
2024-12-15,10378,472,137.0,,137.0,1.06,L,Retail
2024-12-15,10378,185,12.0,60.0,,0.093,200 G,Retail
2024-12-15,10378,97,174.0,174.0,,1.35,KG,Retail
2024-12-15,10378,494,267.0,,267.0,2.07,L,Retail
2024-12-15,10378,404,50.0,50.0,,0.39,KG,Retail
2024-12-15,10371,134,88.25,88.25,,0.68,KG,Retail
2024-12-15,10371,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10371,185,13.0,65.0,,0.1,200 G,Retail
2024-12-15,10371,494,271.5,,271.5,2.1,L,Retail
2024-12-15,10371,901,178.5,178.5,,1.38,KG,Retail
2024-12-15,10371,937,163.0,163.0,,1.26,KG,Retail
2024-12-15,10371,404,60.0,60.0,,0.47,KG,Retail
2024-12-15,10380,894,131.0,131.0,,1.02,KG,Retail
2024-12-15,10380,58,107.0,107.0,,0.83,KG,Retail
2024-12-15,10380,472,120.0,,120.0,0.93,L,Retail
2024-12-15,10380,97,152.0,152.0,,1.18,KG,Retail
2024-12-15,10380,494,295.0,,295.0,2.29,L,Retail
2024-12-15,10380,901,143.0,143.0,,1.11,KG,Retail
2024-12-15,10380,937,153.0,153.0,,1.19,KG,Retail
2024-12-15,10387,134,100.0,100.0,,0.78,KG,Retail
2024-12-15,10387,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,10387,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10387,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,10387,494,333.0,,333.0,2.58,L,Retail
2024-12-15,5666,440,3600.0,40.0,,27.9,90 KG,Wholesale
2024-12-15,5666,890,2500.0,50.0,,19.38,50 KG,Wholesale
2024-12-15,5666,218,8100.0,90.0,,62.78,90 KG,Wholesale
2024-12-15,5666,181,2240.28,17.78,,17.36,126 KG,Wholesale
2024-12-15,5666,796,1416.5,28.33,,10.98,50 KG,Wholesale
2024-12-15,5666,892,910.0,70.0,,7.05,13 KG,Wholesale
2024-12-15,6225,894,127.0,127.0,,0.98,KG,Retail
2024-12-15,6225,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,6225,97,157.0,157.0,,1.22,KG,Retail
2024-12-15,6225,494,300.0,,300.0,2.33,L,Retail
2024-12-15,6225,796,50.0,50.0,,0.39,KG,Retail
2024-12-15,6225,404,50.0,50.0,,0.39,KG,Retail
2024-12-15,6224,894,140.0,140.0,,1.09,KG,Retail
2024-12-15,6224,58,117.0,117.0,,0.91,KG,Retail
2024-12-15,6224,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,6224,97,157.0,157.0,,1.22,KG,Retail
2024-12-15,6226,134,91.5,91.5,,0.71,KG,Retail
2024-12-15,6226,894,160.0,160.0,,1.24,KG,Retail
2024-12-15,6226,58,112.0,112.0,,0.87,KG,Retail
2024-12-15,6226,472,160.0,,160.0,1.24,L,Retail
2024-12-15,6226,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,6226,97,180.0,180.0,,1.4,KG,Retail
2024-12-15,6226,937,400.0,400.0,,3.1,KG,Retail
2024-12-15,10379,894,120.0,120.0,,0.93,KG,Retail
2024-12-15,10379,58,116.0,116.0,,0.9,KG,Retail
2024-12-15,10379,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10379,97,148.0,148.0,,1.15,KG,Retail
2024-12-15,10379,494,296.0,,296.0,2.29,L,Retail
2024-12-15,10379,901,135.0,135.0,,1.05,KG,Retail
2024-12-15,10379,937,135.0,135.0,,1.05,KG,Retail
2024-12-15,10379,796,50.0,50.0,,0.39,KG,Retail
2024-12-15,6229,134,87.5,87.5,,0.68,KG,Retail
2024-12-15,6229,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,4626,897,10950.3,121.66999999999999,,84.87,90 KG,Wholesale
2024-12-15,10354,134,113.5,113.5,,0.88,KG,Retail
2024-12-15,10354,894,146.0,146.0,,1.13,KG,Retail
2024-12-15,10354,58,110.0,110.0,,0.85,KG,Retail
2024-12-15,10354,472,117.0,,117.0,0.91,L,Retail
2024-12-15,10354,97,172.0,172.0,,1.33,KG,Retail
2024-12-15,10362,894,161.0,161.0,,1.25,KG,Retail
2024-12-15,10362,472,128.0,,128.0,0.99,L,Retail
2024-12-15,10362,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,3243,894,152.0,152.0,,1.18,KG,Retail
2024-12-15,3243,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,3243,97,144.0,144.0,,1.12,KG,Retail
2024-12-15,3243,494,316.0,,316.0,2.45,L,Retail
2024-12-15,3243,901,183.0,183.0,,1.42,KG,Retail
2024-12-15,3252,894,138.0,138.0,,1.07,KG,Retail
2024-12-15,3252,901,115.0,115.0,,0.89,KG,Retail
2024-12-15,10355,134,117.0,117.0,,0.91,KG,Retail
2024-12-15,10355,894,160.0,160.0,,1.24,KG,Retail
2024-12-15,10355,58,120.0,120.0,,0.93,KG,Retail
2024-12-15,10355,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10355,97,158.0,158.0,,1.22,KG,Retail
2024-12-15,10358,134,93.5,93.5,,0.72,KG,Retail
2024-12-15,10358,894,113.0,113.0,,0.88,KG,Retail
2024-12-15,10358,58,103.0,103.0,,0.8,KG,Retail
2024-12-15,10358,185,25.0,125.0,,0.19,200 G,Retail
2024-12-15,10358,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,10358,494,327.0,,327.0,2.53,L,Retail
2024-12-15,10358,901,180.0,180.0,,1.4,KG,Retail
2024-12-15,10358,937,160.0,160.0,,1.24,KG,Retail
2024-12-15,3254,894,100.0,100.0,,0.78,KG,Retail
2024-12-15,3254,472,178.0,,178.0,1.38,L,Retail
2024-12-15,3254,901,123.0,123.0,,0.95,KG,Retail
2024-12-15,3254,796,96.0,96.0,,0.74,KG,Retail
2024-12-15,3255,134,91.5,91.5,,0.71,KG,Retail
2024-12-15,3255,494,256.0,,256.0,1.98,L,Retail
2024-12-15,3255,901,152.0,152.0,,1.18,KG,Retail
2024-12-15,10352,134,95.5,95.5,,0.74,KG,Retail
2024-12-15,10352,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10352,185,20.0,100.0,,0.16,200 G,Retail
2024-12-15,10352,97,147.0,147.0,,1.14,KG,Retail
2024-12-15,10352,494,330.0,,330.0,2.56,L,Retail
2024-12-15,10352,901,170.0,170.0,,1.32,KG,Retail
2024-12-15,10352,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10360,58,103.0,103.0,,0.8,KG,Retail
2024-12-15,10360,472,75.0,,75.0,0.58,L,Retail
2024-12-15,10360,185,10.0,50.0,,0.078,200 G,Retail
2024-12-15,10360,494,330.0,,330.0,2.56,L,Retail
2024-12-15,10360,901,170.0,170.0,,1.32,KG,Retail
2024-12-15,10360,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10370,894,130.0,130.0,,1.01,KG,Retail
2024-12-15,10370,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10370,472,60.0,,60.0,0.47,L,Retail
2024-12-15,10370,185,18.0,90.0,,0.14,200 G,Retail
2024-12-15,10370,97,143.0,143.0,,1.11,KG,Retail
2024-12-15,10370,494,337.0,,337.0,2.61,L,Retail
2024-12-15,10370,901,167.0,167.0,,1.29,KG,Retail
2024-12-15,10370,937,170.0,170.0,,1.32,KG,Retail
2024-12-15,10361,58,97.0,97.0,,0.75,KG,Retail
2024-12-15,10361,185,12.0,60.0,,0.093,200 G,Retail
2024-12-15,10361,494,323.0,,323.0,2.5,L,Retail
2024-12-15,10361,901,163.0,163.0,,1.26,KG,Retail
2024-12-15,10361,937,167.0,167.0,,1.29,KG,Retail
2024-12-15,10357,134,116.5,116.5,,0.9,KG,Retail
2024-12-15,10357,894,163.0,163.0,,1.26,KG,Retail
2024-12-15,10357,472,130.0,,130.0,1.01,L,Retail
2024-12-15,10357,185,11.0,55.0,,0.085,200 G,Retail
2024-12-15,10357,97,159.0,159.0,,1.23,KG,Retail
2024-12-15,10357,494,300.0,,300.0,2.33,L,Retail
2024-12-15,10369,894,107.0,107.0,,0.83,KG,Retail
2024-12-15,10369,58,113.0,113.0,,0.88,KG,Retail
2024-12-15,10369,472,60.0,,60.0,0.47,L,Retail
2024-12-15,10369,185,25.0,125.0,,0.19,200 G,Retail
2024-12-15,10369,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,10369,494,333.0,,333.0,2.58,L,Retail
2024-12-15,10369,901,170.0,170.0,,1.32,KG,Retail
2024-12-15,189,894,120.0,120.0,,0.93,KG,Retail
2024-12-15,189,472,100.0,,100.0,0.78,L,Retail
2024-12-15,189,185,15.0,75.0,,0.12,200 G,Retail
2024-12-15,189,97,120.0,120.0,,0.93,KG,Retail
2024-12-15,189,494,120.0,,120.0,0.93,L,Retail
2024-12-15,10394,58,100.0,100.0,,0.78,KG,Retail
2024-12-15,10394,472,133.0,,133.0,1.03,L,Retail
2024-12-15,10394,97,143.0,143.0,,1.11,KG,Retail
2024-12-15,10394,494,217.0,,217.0,1.68,L,Retail
2024-12-15,10394,901,233.0,233.0,,1.81,KG,Retail
2024-12-15,6650,134,105.0,105.0,,0.81,KG,Retail
2024-12-15,6650,58,111.0,111.0,,0.86,KG,Retail
2024-12-15,6650,185,13.0,65.0,,0.1,200 G,Retail
2024-12-15,6650,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,6650,494,305.0,,305.0,2.36,L,Retail
2024-12-15,6650,901,160.0,160.0,,1.24,KG,Retail
2024-12-15,6650,937,180.0,180.0,,1.4,KG,Retail
2024-12-15,6650,796,70.0,70.0,,0.54,KG,Retail
2024-12-15,6645,58,108.0,108.0,,0.84,KG,Retail
2024-12-15,6645,472,150.0,,150.0,1.16,L,Retail
2024-12-15,6645,185,11.0,55.0,,0.085,200 G,Retail
2024-12-15,6645,97,138.0,138.0,,1.07,KG,Retail
2024-12-15,6645,901,166.0,166.0,,1.29,KG,Retail
2024-12-15,6645,937,175.0,175.0,,1.36,KG,Retail
2024-12-15,6645,796,55.0,55.0,,0.43,KG,Retail
2024-12-15,6645,404,63.0,63.0,,0.49,KG,Retail
2024-12-15,6644,134,99.5,99.5,,0.77,KG,Retail
2024-12-15,6644,894,154.0,154.0,,1.19,KG,Retail
2024-12-15,6644,58,109.0,109.0,,0.84,KG,Retail
2024-12-15,6644,472,100.0,,100.0,0.78,L,Retail
2024-12-15,6644,97,145.0,145.0,,1.12,KG,Retail
2024-12-15,6644,494,321.0,,321.0,2.49,L,Retail
2024-12-15,6644,796,120.0,120.0,,0.93,KG,Retail
2024-12-15,6644,404,50.0,50.0,,0.39,KG,Retail
2024-12-15,6651,134,100.0,100.0,,0.78,KG,Retail
2024-12-15,6651,58,113.0,113.0,,0.88,KG,Retail
2024-12-15,6651,185,20.0,100.0,,0.16,200 G,Retail
2024-12-15,6651,97,150.0,150.0,,1.16,KG,Retail
2024-12-15,6651,494,300.0,,300.0,2.33,L,Retail
2024-12-15,6651,937,200.0,200.0,,1.55,KG,Retail
2024-12-15,6651,404,80.0,80.0,,0.62,KG,Retail
2024-12-15,6656,134,105.0,105.0,,0.81,KG,Retail
2024-12-15,6656,894,159.0,159.0,,1.23,KG,Retail
2024-12-15,6656,58,105.0,105.0,,0.81,KG,Retail
2024-12-15,6656,472,110.0,,110.0,0.85,L,Retail
